<<<<<<< HEAD
,0
263,2.8258915
264,20.527563
265,16.34557
266,4.450041
267,44.991043
268,19.374321
269,39.134926
270,5.0650196
271,10.032553
272,3.4942105
273,282.98856
274,3.908548
275,36.59677
276,3.2407215
277,3.1878352
278,3.5501022
279,109.763664
280,56.028214
281,28.601892
282,180.86288
283,171.24881
284,32.09042
285,169.85638
286,11.3670025
287,4.37364
288,7.5948195
289,7.967146
290,7.7165365
291,2.7375078
292,151.11736
293,18.81776
294,9.674683
295,7.5572195
296,28.094398
297,137.79314
298,24.392052
299,82.149
300,11.109075
301,38.98004
302,19.350838
303,15.796289
304,8.4419155
305,11.109075
306,7.5025845
307,8.417946
308,6.2169423
309,22.358433
310,6.075515
311,3.2158325
312,8.7614
313,81.54393
314,4.087349
315,4.9745126
316,10.47415
317,7.9464226
318,2.047347
319,1.7770796
320,1.6392454
321,4.826998
322,44.122227
323,4.114576
324,22.972586
325,3.9434507
326,9.252857
327,128.02856
328,147.31819
329,6.7013206
330,3.1555936
331,80.23537
332,5.599885
333,6.114314
334,17.096462
335,181.4017
336,171.71686
337,23.889433
338,10.967178
339,58.579132
340,12.495566
341,10.967217
342,3.7289054
343,10.967178
344,8.097782
345,3.2151742
346,30.498466
347,8.508289
348,11.019091
349,226.2857
350,142.40753
351,3.8210194
352,18.52108
353,3.5535524
354,74.103195
355,3.2087123
356,4.008373
357,10.1297455
358,18.231344
359,155.55869
360,41.629234
361,48.955757
362,8.2515955
363,3.97651
364,6.005003
365,194.26025
366,3.9320045
367,27.441437
368,3.5501022
369,43.37249
370,2.4697418
371,2.026444
372,152.61975
373,111.33733
374,3.0571942
375,10.967178
376,22.565044
377,20.217989
378,14.042916
379,44.086052
380,8.371901
381,31.46249
382,114.34366
383,6.2790165
384,3.2836123
385,6.5932045
386,37.481445
387,2.5842607
388,2.732458
389,11.8497505
390,14.551523
391,3.8653972
392,10.967178
393,8.771635
394,24.947918
395,26.047262
396,20.174864
397,10.056904
398,3.306738
399,135.50204
400,11.485039
401,6.2119303
402,4.975225
403,4.0969563
404,22.734608
405,11.764355
406,8.853699
407,3.5614018
408,2.3196108
409,26.587692
410,6.182473
411,10.042604
412,8.96088
413,733.3864
414,6.018285
415,13.403437
416,5.660806
417,53.62619
418,2.4115763
419,3.9010644
420,4.4005175
421,16.23313
422,3.7315402
423,3.5501022
424,14.992659
425,23.201786
426,13.989513
427,6.0106454
428,2.3300698
429,7.059182
430,7.7165365
431,7.899735
432,4.873623
433,36.3849
434,1.5264125
435,21.995348
436,29.421646
437,3.337676
438,12.720807
439,5.466639
440,4.103518
441,145.87805
442,7.479543
443,158.22841
444,10.173676
445,9.810007
446,10.324792
447,10.983617
448,207.59976
449,31.566309
450,139.99358
451,11.099485
452,31.28284
453,17.609732
454,23.12513
455,11.833257
456,71.99394
457,10.473966
458,23.767488
459,39.88979
460,119.12285
461,12.404217
462,15.989211
463,15.569479
464,40.36113
465,40.981888
466,101.28289
467,12.439489
468,39.347115
469,6.3563433
470,19.734924
471,40.664715
472,4.178344
473,39.890244
474,10.473966
475,2.152904
476,6.2200117
477,42.74911
478,46.000366
479,30.30988
480,71.63931
481,4.420371
482,109.019966
483,47.23165
484,11.799799
485,8.549019
486,8.802943
487,4.6245985
488,3.3498487
489,1.5567269
490,7.31641
491,78.175705
492,2.918704
493,8.971024
494,12.490265
495,25.512566
496,2.5772038
497,65.898224
498,41.330357
499,9.113548
500,2.5581498
501,6.1192846
502,2.242653
503,8.054256
504,21.238562
505,9.337594
506,9.143158
507,107.52992
508,2.2127213
509,9.674683
510,12.720803
511,4.730811
512,6.52944
513,2.5429292
514,33.19292
515,133.1578
516,79.650734
517,5.146139
518,5.9381275
519,11.855003
520,5.8621736
521,66.90686
522,14.244352
523,5.1465683
524,4.2331448
525,54.582893
526,14.1123
527,5.4061275
528,4.1443725
529,3.363909
530,79.46261
531,112.273445
532,11.301207
533,7.0104895
534,15.928171
535,33.15457
536,9.674683
537,7.5572195
538,46.780586
539,61.010513
540,55.754494
541,108.89839
542,2.8135996
543,3.0088263
544,11.794525
545,3.304834
546,7.8706193
547,6.114314
548,3.9096835
549,41.92641
550,27.528004
551,5.8266244
552,13.751804
553,6.1371946
554,3.1883059
555,7.2880516
556,41.366875
557,237.54129
558,143.12459
559,45.098152
560,23.06179
561,4.7973795
562,9.400745
563,18.992159
564,7.019842
565,7.5572195
566,4.975225
567,13.995765
568,9.400745
569,9.126417
570,4.975225
571,23.216362
572,10.967178
573,18.332691
574,75.439514
575,66.585434
576,13.425474
577,8.937924
578,13.575349
579,5.266841
580,64.95431
581,10.122971
582,58.55327
583,7.7165365
584,13.791365
585,118.763664
586,2.782565
587,2.605739
588,4.770466
589,66.577995
590,6.3979216
591,26.478142
592,3.0142899
593,93.08266
594,1.7666409
595,13.460144
596,7.8400397
597,2.2222571
598,16.744
599,5.5122404
600,2.9471214
601,3.644372
602,2.845848
603,49.068375
604,3.40701
605,12.376413
606,24.632935
607,23.020407
608,125.34588
609,18.661427
610,5.6634154
611,4.373822
612,14.899504
613,10.967178
614,15.607692
615,188.42857
616,18.290718
617,128.02856
618,145.49075
619,11.109075
620,118.26772
621,40.42757
622,15.331822
623,61.549316
624,27.049896
625,114.38347
626,9.160094
627,35.279488
628,6.754507
629,16.95088
630,15.184271
631,16.307346
632,41.285164
633,8.031321
634,93.836174
635,17.085299
636,17.593788
637,25.526436
638,3.901947
639,7.557223
640,285.8412
641,3.5501022
642,28.70546
643,67.83503
644,7.0663095
645,5.551168
646,5.012927
647,44.932175
648,181.80219
649,142.66893
650,255.35341
651,3.1008215
652,178.31805
653,20.021215
654,3.0535767
655,32.337822
656,104.104034
657,74.00487
658,120.331085
659,57.389214
660,11.607758
661,4.81822
662,22.080667
663,11.757824
664,11.911511
665,18.99136
666,61.163383
667,8.937924
668,3.3862169
669,4.143487
670,18.40072
671,4.9233093
672,10.138254
673,2.3130982
674,23.786058
675,1.554703
676,1.8947461
677,18.320578
678,5.188283
679,4.2872562
680,30.675169
681,6.504294
682,3.105435
683,44.339584
684,7.3638997
685,142.18042
686,10.967178
687,41.279037
688,102.85568
689,14.905167
690,17.958328
691,22.166702
692,97.125496
693,84.019516
694,17.958328
695,98.32785
696,33.60954
697,3.5335312
698,27.962175
699,103.23371
700,17.529665
701,8.028751
702,4.1799088
703,21.812883
704,19.124884
705,54.37488
706,5.675245
707,3.7652853
708,16.970404
709,17.808426
710,106.53098
711,2.2661285
712,143.52208
713,123.97775
714,3.5501022
715,7.3772426
716,115.93588
717,111.50203
718,13.661978
719,18.097372
720,44.082664
721,176.88919
722,144.40182
723,12.30316
724,2.2834492
725,3.1846313
726,6.1032457
727,12.959546
728,6.4521036
729,2.4538126
730,111.50203
731,15.984037
732,50.869324
733,23.53351
734,1.6880288
735,6.6136055
736,2.3304675
737,12.989826
738,6.3171716
739,16.177765
740,11.109075
741,123.97775
742,118.20988
743,7.8092985
744,190.64713
745,161.91296
746,2.6589518
747,108.77912
748,20.351528
749,2.3112745
750,5.43303
751,59.91652
752,103.074936
753,185.54192
754,4.325764
755,8.636791
756,5.2559714
757,17.440126
758,3.1801245
759,44.35225
760,5.044854
761,181.50449
762,13.029789
763,36.850967
764,3.7315562
765,10.49474
766,55.291756
767,55.106632
768,35.638855
769,114.769135
770,5.044854
771,4.805114
772,4.3715754
773,1.5567269
774,27.874983
775,19.446632
776,2.430048
777,5.936051
778,8.930071
779,2.2834492
780,3.6701515
781,57.05825
782,9.522094
783,3.1846347
784,12.490265
785,12.376413
786,3.6512136
787,6.1192846
788,3.1846347
789,23.333271
790,3.5501022
791,8.527752
792,8.5401325
793,6.8892756
794,3.2151742
795,7.019842
796,10.042604
797,12.720807
798,7.0198464
799,25.051378
800,17.61068
801,4.6095905
802,15.729898
803,7.6365614
804,6.656599
805,2.2396472
806,36.127895
807,4.2488894
808,10.042604
809,24.763441
810,6.820715
811,19.432207
812,13.94239
813,5.038656
814,22.166704
815,114.602135
816,112.639534
817,14.14809
818,207.59976
819,14.465478
820,168.20741
821,172.12178
822,7.8409643
823,6.819479
824,12.519335
825,31.177238
826,9.11519
827,18.111374
828,40.92788
829,3.5614018
830,2.3954356
831,15.836598
832,30.542618
833,99.87112
834,2.4997816
835,92.511566
836,32.9909
837,4.328929
838,4.8587465
839,2.284133
840,8.436367
841,3.8043833
842,10.967178
843,8.761246
844,1.9014583
845,42.36592
846,38.850487
847,3.8653889
848,251.69507
849,105.590195
850,14.160336
851,85.33391
852,185.1841
853,40.307716
854,19.611347
855,118.64911
856,160.36502
857,4.373642
858,160.35228
859,32.487457
860,28.851517
861,53.798035
862,30.3588
863,163.19954
864,25.847073
865,7.251404
866,17.081007
867,38.352165
868,24.758678
869,48.59742
870,11.6679325
871,10.075893
872,4.779852
873,10.451363
874,52.96108
875,23.814209
876,80.17714
877,135.37988
878,85.909454
879,25.059803
880,16.141865
881,3.229906
882,259.33826
883,26.970116
884,20.57772
885,20.014067
886,12.51935
887,5.4396253
888,3.584536
889,3.7692547
890,65.75012
891,3.0843892
892,2.4139256
893,12.51935
894,8.256863
895,4.5771904
896,8.937924
897,2.517919
898,12.558863
899,4.1054277
900,39.64105
901,5.256595
902,8.286629
903,21.480755
904,53.67646
905,185.40765
906,16.864185
907,13.404096
908,84.95827
909,40.749405
910,48.01299
911,4.996072
912,174.19147
913,158.04816
914,135.40117
915,2.660366
916,19.306316
917,37.85917
918,7.613727
919,4.21954
920,73.48674
921,143.33691
922,97.08128
923,25.270771
924,114.27896
925,6.136138
926,4.097978
927,15.025665
928,29.31757
929,9.385462
930,19.80222
931,115.927605
932,108.466324
933,2.5429292
934,63.079937
935,8.829322
936,14.584505
937,2.8455706
938,4.6928864
939,105.60884
940,38.851887
941,20.625662
942,75.95006
943,12.297172
944,17.26225
945,5.490777
946,14.168983
947,85.94084
948,2.414608
949,1.9577576
950,37.260498
951,4.2398896
952,20.850147
953,11.525195
954,6.819479
955,4.965427
956,10.67853
957,33.415833
958,37.598373
959,15.629827
960,2.0892677
961,180.43655
962,54.49106
963,55.26832
964,80.04846
965,123.73032
966,3.5501022
967,89.98186
968,148.2699
969,20.86585
970,57.489067
971,4.1802044
972,4.047141
973,6.6533422
974,6.005003
975,5.5896316
976,3.7239392
977,49.86952
978,19.338846
979,162.95757
980,68.62158
981,15.470751
982,77.83038
983,13.878493
984,6.32897
985,83.429596
986,4.178344
987,8.836567
988,50.00403
989,75.69963
990,11.639548
991,35.73504
992,26.9118
993,36.12736
994,7.429968
995,12.405418
996,12.489517
997,169.72339
998,26.784586
999,10.138254
1000,27.537197
1001,7.9549603
1002,16.167725
1003,22.454782
1004,5.551071
1005,38.80664
1006,198.96783
1007,143.19223
1008,101.95224
1009,19.19083
1010,12.376413
1011,3.225803
1012,53.580795
1013,7.059182
1014,19.264885
1015,4.2804127
1016,5.7547874
1017,23.767094
1018,7.4233994
1019,8.025681
1020,10.967178
1021,12.621315
1022,26.323004
1023,6.1278334
1024,36.978065
1025,72.48301
1026,11.872385
1027,13.638996
1028,22.074326
1029,10.165772
1030,92.22466
1031,79.74811
1032,4.087187
1033,19.058401
1034,43.24256
1035,120.32878
1036,162.44049
1037,225.64565
1038,37.865135
1039,5.382296
1040,4.6832094
1041,154.70786
1042,41.44171
1043,121.551796
1044,144.57027
1045,198.28322
1046,7.1398005
1047,10.967178
1048,9.971188
1049,3.1846347
1050,132.83209
1051,11.613676
1052,2.242653
1053,23.333271
1054,5.825352
1055,4.3088074
1056,12.490265
1057,5.3856688
1058,4.3822403
1059,30.513042
1060,3.533031
1061,2.2834492
1062,41.330357
1063,9.113548
1064,5.7594576
1065,9.97772
1066,2.283445
1067,2.2555974
1068,7.8431177
1069,8.9244175
1070,56.066
1071,5.7324014
1072,10.680322
1073,8.261786
1074,10.935093
1075,4.7206593
1076,160.94064
1077,20.17717
1078,23.084568
1079,4.0979786
1080,9.113958
1081,18.414978
1082,5.7641125
1083,70.701385
1084,30.866013
1085,5.6608047
1086,11.095457
1087,6.8194747
1088,7.7597604
1089,2.6914055
1090,65.783356
1091,3.5501022
1092,25.84844
1093,38.311726
1094,5.2667255
1095,89.26997
1096,8.761246
1097,131.46411
1098,42.945213
1099,6.821946
1100,85.76471
1101,2.5429292
1102,127.723305
1103,11.478987
1104,70.94818
1105,34.737907
1106,6.118861
1107,23.96576
1108,11.610268
1109,2.9446566
1110,16.579475
1111,4.4278045
1112,5.5523534
1113,17.6589
1114,6.7986317
1115,3.865292
1116,4.5036187
1117,10.042604
1118,7.9467626
1119,88.41603
1120,9.336634
1121,4.605427
1122,14.787147
1123,8.636866
1124,2.4426794
1125,22.102177
1126,18.99136
1127,34.470814
1128,4.188122
1129,6.7755976
1130,14.9426
1131,19.98795
1132,220.2413
1133,93.339066
1134,17.299377
1135,5.2565947
1136,2.0473518
1137,132.54846
1138,5.487789
1139,2.5429292
1140,190.41429
1141,2.0473518
1142,130.09723
1143,5.487789
1144,20.341904
1145,14.581547
1146,3.5442665
1147,36.527367
1148,14.231354
1149,16.330952
1150,5.2668953
1151,4.6257305
1152,13.929387
1153,18.99136
1154,10.459328
1155,10.967178
1156,2.2360547
1157,7.2880516
1158,8.80785
1159,4.4278045
1160,213.89192
1161,49.315773
1162,5.660806
1163,643.4324
1164,37.392433
1165,16.64696
1166,148.67041
1167,25.54821
1168,67.48703
1169,3.2371793
1170,12.55883
1171,173.1312
1172,11.111938
1173,4.4278517
1174,13.609751
1175,18.414978
1176,128.58112
1177,11.981649
1178,23.826286
1179,161.94331
1180,16.58999
1181,7.18384
1182,22.163807
1183,61.07563
1184,4.2736845
1185,160.17957
1186,94.910095
1187,17.752796
1188,5.216491
1189,5.68476
1190,9.375948
1191,5.5825224
1192,8.626583
1193,75.613434
1194,31.049229
1195,66.83016
1196,10.138254
1197,7.2803426
1198,39.57825
1199,3.2151742
1200,3.3803256
1201,32.42227
1202,59.435364
1203,18.75896
1204,8.868374
1205,222.30042
1206,13.8260355
1207,148.49963
1208,3.3441823
1209,9.373816
1210,8.081061
1211,14.396417
1212,118.04227
1213,3.9990335
1214,8.448065
1215,2.3464863
1216,23.697237
1217,2.6030889
1218,5.1528444
1219,3.8653579
1220,7.01791
1221,59.906868
1222,20.003813
1223,49.882988
1224,3.755468
1225,7.4218903
1226,12.720807
1227,6.055773
1228,9.515198
1229,35.146145
1230,57.26301
1231,7.421732
1232,55.56578
1233,2.242653
1234,6.3284254
1235,4.311375
1236,1.7771062
1237,6.1190915
1238,16.640686
1239,21.19182
1240,10.165838
1241,6.85911
1242,16.138042
1243,5.8809285
1244,4.178344
1245,5.1059513
1246,19.543793
1247,20.967724
1248,71.7207
1249,24.17646
1250,28.671751
1251,19.786224
1252,179.01578
1253,4.120906
1254,7.025897
1255,3.9647636
1256,12.534548
1257,2.9271674
1258,16.249249
1259,2.933399
1260,17.561935
1261,9.366755
1262,8.3302765
1263,4.517021
1264,2.9180207
1265,137.81728
1266,53.231884
1267,3.3642225
1268,194.29492
1269,105.82905
1270,21.252226
1271,2.0597885
1272,4.920121
1273,52.167427
1274,11.109075
1275,10.967178
1276,33.24868
1277,14.264235
1278,7.71072
1279,98.00673
1280,16.403046
1281,60.670364
1282,131.39273
1283,74.75138
1284,6.2582684
1285,19.098915
1286,98.00644
1287,8.974811
1288,113.01254
1289,2.593808
1290,20.211535
1291,19.219097
1292,13.048151
1293,12.019389
1294,4.896829
1295,2.242653
1296,9.903015
1297,20.360548
1298,5.8253508
1299,2.8784118
1300,15.32146
1301,165.77112
1302,27.357473
1303,27.636639
1304,17.236853
1305,4.3413424
1306,4.2651663
1307,18.09938
1308,3.1940198
1309,176.62296
1310,38.72641
1311,64.81795
1312,93.321205
1313,2.6844075
1314,19.09199
1315,2.259541
1316,11.608768
1317,2.592948
1318,9.674683
1319,8.187929
1320,92.22834
1321,9.241049
1322,75.416855
1323,27.425102
1324,2.9446537
1325,87.38115
1326,7.0104895
1327,23.310873
1328,4.2488894
1329,32.049747
1330,30.113522
1331,49.754288
1332,105.68793
1333,484.35257
1334,19.432207
1335,20.520082
1336,4.5818863
1337,2.40212
1338,29.728268
1339,11.095394
1340,3.0286424
1341,10.033743
1342,165.00522
1343,4.1207905
1344,52.651913
1345,54.11839
1346,4.8633747
1347,2.6488636
1348,5.357802
1349,230.7441
1350,128.14284
1351,7.684637
1352,5.0790024
1353,8.055479
1354,55.84944
1355,67.28107
1356,23.917961
1357,37.29516
1358,106.90754
1359,207.3871
1360,40.020027
1361,141.12837
1362,182.78595
1363,13.646719
1364,3.9955027
1365,30.420706
1366,65.98473
1367,14.000795
1368,80.27725
1369,64.56565
1370,173.31653
1371,31.683548
1372,8.995251
1373,33.08768
1374,23.095953
1375,2.4523427
1376,97.474625
1377,2.223466
1378,3.2370038
1379,3.9898639
1380,327.22437
1381,17.529665
1382,163.82593
1383,31.703941
1384,5.3688717
1385,72.919975
1386,17.261106
1387,11.152362
1388,6.32897
1389,3.854483
1390,5.1498113
1391,3.5335968
1392,2.3983598
1393,46.42472
1394,143.19223
1395,7.4368453
1396,8.3856125
1397,125.32379
1398,9.51844
1399,19.0158
1400,55.69505
1401,10.776361
1402,12.639273
1403,6.1954823
1404,7.2880516
1405,48.06651
1406,27.460846
1407,6.3733683
1408,36.28334
1409,79.03255
1410,59.88836
1411,5.4149523
1412,8.439129
1413,25.44307
1414,25.44307
1415,55.478394
1416,4.562202
1417,8.300236
1418,2.6028128
1419,2.8944898
1420,133.81345
1421,111.32007
1422,5.3581214
1423,5.8253794
1424,6.2207136
1425,171.28085
1426,4.586421
1427,4.0435877
1428,114.03561
1429,5.487789
1430,15.235299
1431,8.102936
1432,14.959305
1433,5.1518726
1434,8.078565
1435,5.0276747
1436,3.3983185
1437,35.537094
1438,19.393087
1439,112.268265
1440,2.735734
1441,20.664352
1442,43.896645
1443,2.2885058
1444,2.7611308
1445,34.625885
1446,3.3026953
1447,8.509269
1448,9.735674
1449,10.352301
1450,2.5429382
1451,6.001982
1452,71.88231
1453,2.6906114
1454,10.967178
1455,3.9669957
1456,8.117879
1457,9.5198145
1458,6.993888
1459,13.955302
1460,9.285536
1461,12.781443
1462,3.8653972
1463,19.370594
1464,23.123188
1465,35.657997
1466,66.23686
1467,148.39645
1468,56.718643
1469,24.83115
1470,1.6351879
1471,4.742042
1472,76.587875
1473,2.7845187
1474,6.196248
1475,6.16937
1476,3.5501022
1477,17.491444
1478,2.8456163
1479,86.40467
1480,21.743694
1481,10.040689
1482,11.05701
1483,3.3492475
1484,8.626583
1485,4.638759
1486,31.185455
1487,6.348865
1488,2.1018355
1489,2.4269493
1490,171.38612
1491,23.469755
1492,209.38698
1493,2.6617696
1494,3.2759793
1495,2663.9329
1496,12.490265
1497,2.8994198
1498,70.27132
1499,161.59259
1500,3.0998445
1501,7.572934
1502,8.805269
1503,9.361515
1504,7.3147254
1505,3.8653579
1506,143.19223
1507,14.297231
1508,3.1473072
1509,123.48231
1510,13.096743
1511,30.04317
1512,12.625448
1513,4.372692
1514,8.369142
1515,28.7392
1516,2.8045056
1517,9.752226
1518,56.089157
1519,28.348127
1520,6.671643
1521,35.79595
1522,113.51989
1523,110.63819
1524,2.9070203
1525,5.4184036
1526,17.564548
1527,14.894879
1528,130.9974
1529,83.941315
1530,3.3211935
1531,6.5223346
1532,3.2151742
1533,9.357484
1534,11.56724
1535,17.91075
1536,14.220127
1537,17.535084
1538,46.463867
1539,79.12041
1540,5.6402054
1541,4.370212
1542,7.696
1543,13.705213
1544,7.8615704
1545,4.029064
1546,6.2337117
1547,3.964748
1548,4.335384
1549,5.556202
1550,81.56149
1551,10.659939
1552,2.8420599
1553,8.823075
1554,84.03642
1555,7.1399145
1556,12.4121475
1557,18.498787
1558,1.8818206
1559,42.239403
1560,10.883083
1561,1.453834
1562,20.341904
1563,41.113483
1564,85.70608
1565,2.2374263
1566,16.148415
1567,12.405411
1568,6.9535294
1569,4.002354
1570,16.880266
1571,4.404545
1572,2.0726054
1573,6.866789
1574,34.214302
1575,65.92555
1576,4.222601
1577,3.5501022
1578,15.469006
1579,4.834828
1580,2.3363519
1581,8.6824665
1582,2.3633416
1583,21.200695
1584,84.93996
1585,10.571532
1586,50.17732
1587,142.68594
1588,12.385395
1589,9.674683
1590,66.20693
1591,3.0589173
1592,24.676155
1593,28.528234
1594,3.3797646
1595,48.810772
1596,20.280975
1597,5.368515
1598,129.17506
1599,8.943833
1600,159.90099
1601,189.53094
1602,13.518007
1603,174.02663
1604,48.3652
1605,3.9653301
1606,11.2052555
1607,10.967178
1608,3.168227
1609,2.7525003
1610,5.1524544
1611,4.2398896
1612,16.044546
1613,23.940697
1614,38.96651
1615,45.573437
1616,5.6701303
1617,7.257865
1618,2.6844075
1619,203.12274
1620,5.562434
1621,8.8264065
1622,20.765705
1623,8.002506
1624,8.509269
1625,5.413516
1626,19.711878
1627,28.086994
1628,12.671255
1629,2.1464436
1630,1.7433264
1631,5.6797943
1632,17.73265
1633,10.373915
1634,53.04295
1635,24.719158
1636,5.8144836
1637,7.417385
1638,23.386238
1639,8.762442
1640,7.2578278
1641,27.747368
1642,25.50029
1643,6.816656
1644,3.337676
1645,22.033642
1646,2.2834492
1647,3.1846347
1648,22.652294
1649,4.7240553
1650,13.407608
1651,5.466639
1652,49.344414
1653,3.2443423
1654,20.044106
1655,4.178344
1656,127.574844
1657,27.87302
1658,56.41095
1659,20.392742
1660,164.4095
1661,23.468979
1662,246.12416
1663,6.5042906
1664,6.2878904
1665,38.411728
1666,387.29294
1667,57.47963
1668,20.341904
1669,33.463158
1670,7.413737
1671,44.725174
1672,3.9981875
1673,28.428047
1674,18.143652
1675,27.936813
1676,9.879823
1677,16.289024
1678,28.2384
1679,10.3419
1680,37.22531
1681,5.3824034
1682,144.18114
1683,48.242767
1684,13.786867
1685,4.6013336
1686,3.1419778
1687,42.085373
1688,3.8015032
1689,52.70403
1690,4.5537157
1691,9.651871
1692,102.74811
1693,34.70378
1694,1.7771068
1695,6.098298
1696,24.76344
1697,22.509537
1698,16.783161
1699,1.8139031
1700,60.551918
1701,84.016045
1702,14.788813
1703,4.8269787
1704,1.7710309
1705,8.803822
1706,4.5962434
1707,8.7614
1708,12.118463
1709,12.53716
1710,16.001503
1711,6.005003
1712,4.2132053
1713,12.51935
1714,2.2834492
1715,3.4419458
1716,12.490265
1717,19.092838
1718,4.178344
1719,5.6451855
1720,7.573805
1721,59.90938
1722,19.791405
1723,16.176208
1724,36.39032
1725,3.8653593
1726,7.4403696
1727,9.054281
1728,4.7558923
1729,7.12407
1730,20.341904
1731,3.9434507
1732,61.98349
1733,10.967178
1734,22.825577
1735,69.2752
1736,37.2788
1737,12.707323
1738,13.073282
1739,8.297108
1740,10.008726
1741,10.967178
1742,53.305347
1743,27.727837
1744,108.25742
1745,122.394424
1746,21.81287
1747,115.91148
1748,34.891876
1749,5.6608295
1750,5.382436
1751,20.341904
1752,5.044854
1753,16.35701
1754,5.4612694
1755,9.34704
1756,12.700472
1757,6.762562
1758,3.5212235
1759,3.3008313
1760,46.375465
1761,5.711519
1762,11.010611
1763,13.03224
1764,100.351585
1765,103.38319
1766,2.466156
1767,12.717531
1768,20.96426
1769,5.6608047
1770,5.219558
1771,10.967178
1772,8.097782
1773,46.37287
1774,13.411197
1775,33.379448
1776,48.755547
1777,6.071394
1778,16.872864
1779,12.914032
1780,3.584535
1781,13.01619
1782,34.60165
1783,15.35894
1784,5.1067057
1785,8.595607
1786,30.52231
1787,2.9446537
1788,22.195183
1789,53.99688
1790,7.059184
1791,12.405411
1792,4.519008
1793,18.948593
1794,12.720807
1795,10.967178
1796,3.157363
1797,132.26077
1798,11.865402
1799,159.86751
1800,8.95694
1801,21.959396
1802,5.4164457
1803,4.7859526
1804,4.407232
1805,10.752962
1806,8.080781
1807,5.044854
1808,16.318048
1809,3.441104
1810,6.4601693
1811,5.2313604
1812,17.917637
1813,8.281714
1814,129.12189
1815,125.34248
1816,12.535934
1817,4.9208856
